time,ax,ay,az,aT
50.9980,-0.2313,-3.9158,-10.7466,11.440
51.0450,3.1084,-5.0154,-7.7776,9.763
51.0510,6.7213,-5.7754,-1.1896,8.941
51.0550,8.9294,-6.3068,2.0626,11.125
51.0650,6.5845,-6.5225,5.3593,10.706
51.0690,6.8077,-6.4766,5.6324,10.955
51.0730,7.0162,-7.6618,3.9900,11.129
51.0780,6.8549,-6.8478,3.8522,10.427
51.0810,5.1863,-5.3721,2.9653,8.034
51.0850,1.2856,-2.9209,2.9540,4.349
51.0980,-1.8714,-2.2014,-0.7545,2.986
51.1020,-3.8202,-2.1463,-1.7508,4.719
51.1130,-0.9070,-0.8188,-0.6437,1.381
51.1220,-1.3016,-1.1830,5.3108,5.594
51.1890,-1.0243,-0.6498,6.1075,6.227
51.1920,0.2757,1.0713,4.3381,4.477
51.1950,1.1522,2.2882,4.5685,5.238
51.1990,1.6429,3.1744,5.9979,6.982
51.2050,1.6507,3.9417,6.9036,8.119
51.2070,1.3198,4.5521,5.9441,7.602
51.2100,1.4124,4.5140,6.0616,7.689
51.2140,-1.0960,4.5819,3.5772,5.915
51.2160,0.0947,4.9063,4.0145,6.340
51.2270,2.1658,5.5060,5.3005,7.944
51.2330,3.3563,6.1239,6.5217,9.555
51.2910,4.6574,7.2105,7.4093,11.339
51.3230,5.3586,7.7576,7.5605,12.085
51.3280,5.1069,7.8529,7.7406,12.152
51.3330,3.9677,7.4644,8.0332,11.662
51.3350,2.2045,7.0553,7.7783,10.730
51.3380,2.2125,7.0246,7.8334,10.752
51.3410,1.5539,7.7472,3.7511,8.747
51.3440,1.3775,7.5774,-0.6499,7.729
51.3470,-1.0130,5.5714,-6.6240,8.715
51.3480,-5.6599,1.2900,-11.8769,13.220
51.3490,-8.5362,-2.3994,-14.3200,16.843
51.3590,-7.9269,-4.7425,-8.9592,12.868
51.3620,-5.0632,-5.3555,-5.0624,8.941
51.3730,-2.9348,-5.7619,-5.2029,8.300
51.4280,-2.7096,-6.2946,-8.2006,10.687
51.4410,-2.4489,-5.4357,-9.9098,11.565
51.4450,-1.8499,-3.8093,-4.3118,6.044
51.4480,4.9804,-2.5362,4.5011,7.176
51.4500,18.4492,-4.1088,3.7667,19.273
51.4540,23.9861,-9.4885,-3.6304,26.049
51.4580,11.3856,-10.8905,-7.5381,17.466
51.4610,2.9234,-4.5611,7.4781,9.234
51.4640,3.7957,2.0703,10.1047,10.991
51.4780,3.9875,5.2797,7.7571,10.195
51.4820,4.0655,5.9654,5.5700,9.118
51.5360,4.5918,5.4059,4.2657,8.277
51.5410,5.3614,4.4546,4.1437,8.109
51.5430,5.7287,3.2508,4.6913,8.087
51.5440,4.7455,1.8502,5.1811,7.265
51.5460,2.3680,0.0312,6.4108,6.834
51.5480,0.2528,-1.2620,7.5263,7.636
51.5900,-0.5184,-2.2647,9.0330,9.327
51.5940,-0.3387,-3.1485,10.4705,10.939
51.5970,0.0678,-3.6152,9.9192,10.558
51.6000,-0.0845,-5.1371,7.8067,9.346
51.6030,-1.7455,-6.3029,5.4483,8.512
51.6050,-3.5293,-6.2389,5.0044,8.742
51.6180,-3.7271,-4.8413,5.0650,7.936
51.6220,-7.6400,-4.5011,-15.0928,17.505
51.6910,-11.6648,-4.1074,-17.3799,21.331
51.7030,-12.8502,-1.8536,-12.4586,17.994
51.7090,-11.9803,-0.2173,-6.6002,13.680
51.7140,-9.8098,2.0072,-2.9455,10.437
51.7170,-6.8795,3.0521,-2.8318,8.041
51.7200,-4.1408,2.4762,-2.9586,5.660
51.7230,-1.6296,2.0347,-2.8639,3.873
51.7250,0.6948,1.0803,-2.4033,2.725
51.7280,2.1818,-0.1176,-1.9781,2.947
51.7310,2.1250,-1.0549,-1.1070,2.618
51.7350,0.9253,-0.1859,0.2422,0.974
51.7460,0.3905,1.7098,1.9873,2.651
51.7540,-0.4709,2.8173,3.2620,4.336
51.8070,-0.9799,2.9877,4.6949,5.651
51.8140,-0.6128,2.7585,3.9822,4.883
51.8150,0.2445,0.7781,-0.8647,1.189
51.8170,0.1228,-2.2653,-10.4551,10.698
51.8180,-2.0217,-5.6232,-21.5252,22.339
51.8200,-4.8329,-7.3123,-18.9009,20.834
51.8220,-5.4782,-6.8988,-7.3907,11.499
51.8410,-5.8455,-5.5895,-0.4904,8.103
51.8440,-8.0397,-5.1404,1.4394,9.651
51.8520,-8.4875,-5.4256,-0.7746,10.103
51.8950,-8.6473,-6.4246,-6.3992,12.530
51.8970,-8.0144,-6.8064,-9.4805,14.158
51.8980,-7.6262,-7.1345,-9.4290,14.070
51.8980,-8.6693,-9.1586,-6.6371,14.251
51.9010,-10.3270,-11.1522,-2.9326,15.480
51.9600,-10.5515,-10.8825,-0.1570,15.159
51.9710,-9.2136,-9.1082,-2.8895,13.274
51.9750,-4.8862,-5.6346,-8.7084,11.466
51.9800,-1.1399,-4.6851,-12.6091,13.500
51.9850,2.3541,-5.9403,-9.9043,11.787
51.9880,4.7549,-6.9763,-1.3299,8.547
51.9910,6.8313,-7.3521,2.9983,10.474
51.9940,5.4135,-7.1983,3.8676,9.802
51.9970,3.9969,-7.7836,3.7370,9.514
52.0160,5.6622,-7.8379,2.0763,9.890
52.0170,7.2050,-6.9633,0.9759,10.067
52.0590,6.1840,-5.4749,-0.0715,8.260
52.0600,4.2713,-3.4683,1.2293,5.638
52.0600,0.7777,-2.6351,5.4212,6.078
52.0610,0.1949,-0.8835,-0.0590,0.907
52.0630,2.3117,0.6586,-2.2260,3.276
52.1230,0.6214,0.7379,2.7857,2.948
52.1280,-0.6500,0.6885,4.9847,5.074
52.1320,1.1760,2.2436,5.8935,6.415
52.1340,1.4969,3.2251,6.7752,7.652
52.1360,0.6604,4.2707,7.5178,8.671
52.1370,-0.0150,5.0620,6.2395,8.035
52.1390,-0.4534,5.9158,4.4217,7.400
52.1500,-1.2046,6.0597,4.5028,7.645
52.1540,-1.6814,5.4805,4.4579,7.262
52.2040,-1.0224,4.8411,5.3137,7.261
52.2070,0.2927,4.3403,6.1357,7.521
52.2100,2.0749,4.6899,7.1450,8.795
52.2130,4.6688,5.8835,7.2355,10.429
52.2150,5.9001,6.7707,7.3430,11.601
52.2170,5.7289,7.2641,7.5846,11.963
52.2620,4.9256,8.1164,7.4494,12.068
52.2680,3.6073,8.6150,5.8137,11.001
52.2700,2.4617,8.7571,3.0184,9.584
52.2840,1.2080,8.2698,-1.5711,8.504
52.2880,-1.6763,6.0161,-8.1898,10.299
52.2890,-5.5796,2.5365,-11.6443,13.159
52.2900,-7.9789,-0.8266,-13.1791,15.428
52.2970,-9.3858,-3.5314,-6.3703,11.880
52.3030,-4.2033,-3.3373,-3.5387,6.429
52.3170,-1.8811,-3.1340,-4.8810,6.098
52.3220,-0.1781,-3.6399,-7.2752,8.137
52.3870,1.1027,-2.8922,-7.2328,7.867
52.3920,1.8658,-0.5558,-1.2434,2.310
52.3950,4.9711,1.0244,5.5871,7.548
52.3980,5.0014,1.0351,5.5686,7.556
52.4000,23.7410,-9.2790,0.7380,25.501
52.4050,11.4287,-20.7755,-12.1936,26.663
52.4100,-3.2044,-16.9900,-0.2721,17.292
52.4140,-1.9409,-3.8406,11.8286,12.587
52.4160,0.7403,3.4409,10.0395,10.639
52.4290,1.5732,5.9094,4.6629,7.690
52.4320,2.1456,5.9936,2.1461,6.718
52.4410,2.7414,5.6336,1.2871,6.396
52.4890,3.4382,4.9184,2.0308,6.335
52.4940,3.9326,4.2649,2.8624,6.469
52.4990,3.8608,3.2796,4.3128,6.653
52.5020,3.6580,3.2804,4.1939,6.460
52.5060,2.3457,0.2289,7.4833,7.846
52.5110,1.6067,-2.4809,9.9350,10.365
52.5210,-0.4848,-6.1365,11.7279,13.245
52.5230,-1.5707,-7.1277,11.4235,13.556
52.5880,-1.0766,-5.6364,9.9821,11.514
52.5890,-1.2008,-3.6547,8.5136,9.342
52.5950,-1.9105,-1.3444,7.5973,7.948
52.5990,-3.2129,-0.6163,5.7311,6.599
52.6020,-5.6659,-0.8408,-15.0107,16.066
52.6070,-7.3818,-0.8109,-22.4873,23.682
52.6150,-8.9731,-0.1972,-19.0656,21.073
52.6180,-9.6046,0.3053,-12.9260,16.107
52.6230,-5.9095,1.9159,-5.6160,8.375
52.6260,-2.8815,2.1684,-1.0684,3.761
52.6370,-1.0432,1.6843,1.5144,2.494
52.6420,0.5776,1.4422,2.1069,2.618
52.6920,2.3287,1.0274,1.5575,2.984
52.6980,3.7459,-0.0771,-0.1789,3.751
52.7010,3.2069,-0.9493,-1.9041,3.848
52.7040,3.2197,-0.9719,-2.0353,3.931
52.7070,1.8431,-1.2728,-4.8689,5.359
52.7160,1.9925,-0.3976,-4.7837,5.197
52.7180,0.9542,-0.3638,-5.5425,5.636
52.7500,-1.2728,-1.5253,-8.2905,8.525
52.7510,-3.5591,-3.0890,-10.1635,11.203
52.7520,-6.0287,-4.7754,-8.4169,11.401
52.7530,-7.4517,-6.0232,-4.9543,10.787
52.7640,-8.7833,-6.2333,-0.8851,10.807
52.7730,-9.7862,-5.9870,0.1436,11.473
52.7850,-10.5450,-5.5619,-2.5151,12.184
52.7930,-9.7532,-5.2251,-6.3197,12.742
52.8890,-7.4522,-4.9996,-9.5894,13.133
52.9020,-5.4267,-4.8711,-10.6282,12.889
52.9060,-5.1180,-5.6596,-10.5953,13.057
52.9100,-7.3432,-7.9866,-8.2662,13.640
52.9140,-8.3997,-8.8563,-2.8303,12.530
52.9170,-8.3939,-8.8326,0.5850,12.199
52.9210,-7.8670,-8.8307,-0.4317,11.835
52.9250,-4.0641,-6.7578,-7.7573,11.062
52.9300,0.3252,-5.0817,-9.8578,11.095
52.9330,2.3582,-5.5283,-1.4754,6.189
52.9350,3.7859,-6.1327,4.6984,8.603
52.9400,3.0784,-6.2510,5.3208,8.767
52.9430,3.3267,-7.3832,4.1349,9.093
52.9470,6.1194,-9.0092,2.2766,11.126
52.9480,8.2883,-10.2788,0.5375,13.215
52.9580,7.8444,-9.5332,-0.4066,12.352
53.0260,4.0417,-6.9363,6.5553,10.364
53.0340,-1.1058,-5.3787,11.8236,13.036
53.0360,-0.9652,-5.4016,12.0753,13.264
53.0380,-0.0164,-1.5884,-6.0674,6.272
53.0390,-0.1038,0.0015,-4.3026,4.304
53.0410,1.9650,2.1654,1.2343,3.174
53.0430,4.0676,3.0522,5.7497,7.676
53.0480,4.4004,3.3067,8.0201,9.727
53.0500,3.7393,3.7815,8.2612,9.825
53.0530,3.2264,5.0951,7.0643,9.288
53.0840,1.3101,5.6034,6.4162,8.619
53.0840,-0.7268,5.9482,4.5314,7.513
53.0850,-1.0635,6.0885,4.1581,7.449
53.0920,0.2044,5.7941,5.6271,8.079
53.1470,2.0163,5.9075,6.3386,8.896
53.1640,3.5919,6.1647,7.0109,10.003
53.1700,3.8441,6.7789,7.6016,10.886
53.1740,5.4504,7.6631,7.4682,12.008
53.1770,6.1108,8.1961,7.4414,12.645
53.1810,5.8335,8.5346,7.1664,12.579
53.1840,4.4034,8.4558,6.2954,11.425
53.1870,2.7128,7.9823,4.4494,9.533
53.1880,1.0500,7.2161,1.8117,7.514
53.1940,-0.1422,5.8632,-3.1524,6.658
53.2010,-2.3568,3.8902,-7.3998,8.686
53.2580,-6.2879,0.8196,-10.7455,12.477
53.2690,-7.4516,-0.9537,-11.0287,13.344
53.2710,-3.9030,-2.0058,-5.6382,7.145
53.2730,-0.4363,-3.2222,-2.3358,4.004
53.2870,1.9374,-5.6107,-2.8247,6.574
53.2880,2.3915,-7.2947,-5.8735,9.666
53.2880,0.5571,-7.5194,-9.5214,12.145
53.2890,0.5480,-7.1917,-6.9876,10.042
53.3150,6.6206,-9.7132,0.7242,11.777
53.3160,17.4163,-15.2053,6.2318,23.945
53.3170,11.9422,-16.5712,0.4588,20.431
53.3220,2.5000,-8.0148,3.4911,9.093
53.3340,4.1311,2.3662,10.1106,11.175
53.3420,3.8521,5.8537,8.4397,10.970
53.3980,2.2449,7.2677,4.8886,9.042
53.4050,4.0370,10.5145,-4.3174,12.062
53.4070,2.5560,8.1456,0.9420,8.589
53.4080,1.5892,5.5174,2.2310,6.160
53.4100,1.8699,4.3583,2.1074,5.190
53.4170,2.7379,3.3518,2.5147,5.005
53.4200,3.4332,2.5977,3.9384,5.835
53.4220,3.8330,1.1209,6.8446,7.924
53.4510,2.4305,-1.2414,10.2661,10.623
53.4560,0.3124,-4.8139,13.7676,14.588
53.4590,-1.5204,-6.9688,14.1849,15.877
53.4640,-0.7103,-5.5889,9.6948,11.213
53.4740,-0.1661,-4.0715,6.1212,7.353
53.4980,-0.9324,-2.5968,3.5090,4.464
53.4980,-2.4946,-1.1563,3.2628,4.267
53.5020,-3.3552,0.4100,5.7925,6.707
53.5440,-5.1183,-0.2373,-5.8973,7.812
53.5440,-7.8702,-1.2028,-15.0284,17.007
53.5450,-9.0789,-1.2005,-14.7516,17.363
53.5460,-9.0824,-0.3663,-9.4414,13.106
53.5530,-5.2605,1.7655,-3.9631,6.819
53.5700,-2.5544,2.0586,-0.6208,3.339
53.5740,-0.6980,1.3198,0.1130,1.497
53.6470,0.9139,0.6168,-0.3640,1.161
53.6540,2.5803,0.4210,-0.4312,2.650
53.6560,2.8416,0.6484,-0.3801,2.939
53.6580,1.6451,0.8219,-0.2280,1.853
53.6610,0.6023,0.8385,-0.7600,1.282
53.6640,0.2501,0.6049,-1.4699,1.609
53.6650,0.3114,-0.3442,-1.7086,1.770
53.6680,0.7205,-1.8779,-2.4998,3.209
53.6700,0.2611,-2.6958,-5.3661,6.011
53.6750,-1.6153,-3.1722,-10.9611,11.525
53.6880,-4.0737,-3.9572,-13.9732,15.083
53.6920,-6.5151,-5.0213,-10.9391,13.687
53.7550,-7.3285,-5.1410,-4.5119,10.025
53.7670,-7.9070,-4.9129,-1.6936,9.462
53.7720,-9.4207,-5.1907,-0.5983,10.773
53.7780,-9.7641,-5.8424,-1.6804,11.502
53.7870,-10.3010,-6.2822,-5.0350,13.074
53.7910,-9.9794,-5.6383,-8.5745,14.314
53.7940,-9.1888,-5.6568,-9.2317,14.201
53.7980,-10.0174,-7.3452,-5.3436,13.522
53.8020,-9.5253,-8.2349,-1.7603,12.714
53.8040,-6.8290,-8.2674,-1.7056,10.858
53.8070,-4.0293,-7.6141,-5.0813,10.001
53.8220,0.3723,-6.2640,-11.1575,12.801
53.8230,3.9521,-6.5197,-9.6094,12.267
53.9020,6.3667,-6.8416,-1.0821,9.408
53.9100,6.5597,-6.5707,4.6030,10.363
53.9150,5.3746,-6.5942,7.2450,11.174
53.9190,5.6863,-7.7724,6.0109,11.352
53.9210,8.0068,-8.7671,3.4165,12.355
53.9240,8.1988,-9.8716,2.7006,13.113
53.9280,6.5775,-9.3750,3.7779,12.059
53.9320,2.0149,-6.7216,7.1428,10.013
53.9350,-1.3089,-4.9032,-0.0230,5.075
53.9370,1.8281,-1.7573,-7.3435,7.769
53.9380,0.9597,-1.1189,-2.7754,3.143
53.9450,2.6550,0.0920,4.5351,5.256
53.9520,3.7474,1.4843,8.8119,9.690
53.9610,3.8971,3.2107,6.3870,8.142
54.0040,3.8418,4.4998,5.1735,7.860
54.0140,3.6154,5.1346,7.0099,9.411
54.0170,2.5510,5.1623,7.2396,9.250
54.0190,1.3819,5.1492,6.6356,8.512
54.0220,0.0725,5.0376,6.0932,7.906
54.0240,0.1635,4.8751,6.2899,7.960
54.0350,1.4552,4.8134,6.4602,8.187
54.0420,3.3965,5.1871,6.6217,9.071
54.0990,4.5783,5.6403,7.1241,10.175
54.1000,6.0764,6.7766,7.3509,11.700
54.1000,6.8565,7.6990,7.5900,12.802
54.1010,6.5109,8.4474,7.6326,13.115
54.1020,5.6545,8.8539,7.1655,12.716
54.1020,4.0855,8.8757,6.3596,11.658
54.1160,2.2744,8.4171,4.9732,10.038
54.1250,1.3827,7.9115,2.0882,8.298
54.1460,-0.0232,6.4067,-3.0869,7.112
54.1500,-3.2558,3.8541,-8.2608,9.680
54.1540,-7.4312,0.1555,-12.4761,14.522
54.1620,-9.1569,-2.8414,-12.0843,15.426
54.2050,-5.4256,-5.4723,-4.5644,8.956
54.2060,-1.6926,-7.1069,-2.9978,7.897
54.2070,1.0710,-8.9906,-6.3654,11.068
54.2070,1.7056,-10.6452,-11.8382,16.012
54.2130,2.2719,-11.8282,-14.8445,19.116
54.2220,6.7759,-13.3339,-8.3318,17.121
54.2340,19.2610,-14.7371,2.9191,24.427
54.2830,15.0557,-12.5724,-1.3028,19.658
54.3000,1.0983,-3.4637,7.7028,8.517
54.3040,1.4124,4.6158,14.7469,15.517
54.3080,3.3178,9.2263,8.8565,13.213
54.3110,4.2220,10.6330,5.5900,12.733
54.3150,4.6630,10.5098,3.6557,12.065
54.3180,5.8315,8.9991,3.1119,11.166
54.3200,6.6891,6.5374,5.5799,10.891
54.3240,6.9771,3.7474,10.5567,13.197
54.3380,7.9362,0.6790,15.4744,17.404
54.3490,6.7527,-2.0147,17.4882,18.855
54.4160,5.4695,-3.8681,12.7845,14.433
54.4170,2.5524,-4.9275,10.3716,11.763
54.4190,0.4975,-5.7856,8.7100,10.468
54.4190,-0.1532,-6.0977,7.9234,9.999
54.4200,0.5243,-6.1232,6.3730,8.853
54.4210,0.0128,-6.0761,5.3965,8.127
54.4220,-0.4381,-5.5067,6.3246,8.397
54.4230,-2.8839,-4.9432,-6.7375,8.840
54.4840,-7.9257,-5.0607,-18.4503,20.708
54.4920,-11.1515,-3.8256,-14.8744,18.980
54.4950,-12.2231,-2.6131,-7.0168,14.334
54.4980,-11.6102,-0.4565,-2.6128,11.909
54.5020,-9.0760,1.6067,-4.4623,10.241
54.5050,-5.3390,2.7393,-5.6802,8.263
54.5100,-2.7962,2.5891,-5.1579,6.413
54.5140,-0.1076,1.9507,-4.0644,4.510
54.5160,2.3130,1.2465,-2.8597,3.884
54.5420,3.9511,0.4092,-1.6933,4.318
54.5420,3.0970,0.1409,-0.5829,3.155
54.5430,1.9272,0.4872,0.4899,2.047
54.5530,1.1283,1.2414,1.5274,2.269
54.5620,0.9482,2.0653,2.5896,3.445
54.6230,0.8179,1.7914,3.2589,3.808
54.6320,0.6180,0.7860,3.0497,3.209
54.6350,-0.1883,-0.1374,2.3505,2.362
54.6380,-1.2256,-1.0475,2.4429,2.927
54.6410,-1.7185,-1.5828,2.1330,3.164
54.6440,-3.4838,-3.0838,-1.7549,4.973
54.6470,-6.1025,-5.3105,-11.9896,14.464
54.6520,-7.8010,-6.3133,-25.4170,27.326
54.6570,-6.7085,-5.4092,-21.4090,23.078
54.6960,-4.2936,-4.6688,-7.6690,9.952
54.7010,-4.1507,-4.7201,1.2703,6.413
54.7050,-5.5611,-5.2150,2.5501,8.039
54.7080,-6.9773,-5.2497,-4.4247,9.789
54.7110,-7.0053,-5.2464,-4.3633,9.779
54.7140,-8.5318,-8.1474,-9.2309,14.979
54.7250,-9.7075,-9.0758,-4.4960,14.029
54.7420,-9.6840,-8.1464,-0.6593,12.672
54.7430,-8.4221,-6.6368,-1.8061,10.874
54.8210,-5.4130,-5.2209,-6.4695,9.920
54.8220,-1.1009,-4.5237,-10.6357,11.610
54.8230,3.1904,-5.2137,-8.1866,10.217
54.8240,6.6911,-5.9978,-1.7072,9.147
54.8250,8.6327,-6.1061,2.3179,10.825
54.8330,6.1352,-6.8557,5.0374,10.489
54.8350,5.7917,-7.9945,4.5544,10.872
54.8370,6.9209,-8.3483,2.4931,11.127
54.8390,8.1469,-7.9713,0.7592,11.423
54.8790,7.8845,-6.5026,0.3503,10.226
54.8830,5.3990,-4.0313,5.5656,8.739
54.8860,0.5173,-3.3108,6.2173,7.063
54.8890,-1.2114,-2.2889,-1.1234,2.823
54.8910,1.8879,-0.5201,-3.5998,4.098
54.8940,0.6049,-0.0039,-0.0526,0.607
54.9020,0.6646,-0.3347,4.9817,5.037
54.9130,2.6348,0.8571,6.3765,6.952
54.9220,4.1348,2.9519,5.2519,7.307
54.9840,3.5405,4.3084,5.9720,8.171
54.9920,2.1737,4.8680,6.2507,8.215
54.9950,0.0231,4.9313,5.7498,7.575
54.9970,-0.8725,5.0687,4.5131,6.843
55.0000,-1.2146,5.0640,4.3469,6.783
55.0040,-0.1360,5.3008,5.0130,7.297
55.0060,1.3427,5.5361,5.4847,7.908
55.0090,3.3926,6.1463,6.0576,9.273
55.0140,5.1705,6.9611,6.6559,10.931
55.0220,6.3887,7.9362,6.7405,12.216
55.0380,6.7585,8.4334,7.2514,13.015
55.0430,5.8148,8.5581,7.7092,12.903
55.1150,4.3787,8.5555,7.5285,12.208
55.1240,3.1021,8.5034,6.1075,10.919
55.1270,2.2680,8.4556,3.8554,9.566
55.1290,1.0967,7.9001,0.7954,8.015
55.1320,-0.5884,6.6165,-3.0997,7.330
55.1350,-4.1143,3.5879,-7.4760,9.257
55.1380,-6.9080,0.2810,-13.2818,14.973
55.1400,-8.5465,-3.8477,-12.8062,15.870
55.1440,-5.2188,-7.3120,-2.7793,9.404
55.1460,-1.8158,-8.8327,-2.0099,9.239
55.1550,0.4856,-9.4498,-5.2527,10.822
55.1610,0.6895,-8.3801,-8.6763,12.082
55.2200,0.0290,-6.0873,-8.6220,10.554
55.2300,3.6418,-5.4738,-0.8391,6.628
55.2340,13.2548,-8.3082,4.3249,16.230
55.2370,18.0518,-13.6356,0.9215,22.642
55.2410,7.7312,-13.9047,-1.5570,15.986
55.2450,1.9886,-4.6163,6.2446,8.016
55.2490,5.3417,3.6031,11.8831,13.518
55.2520,5.3051,6.5251,7.9195,11.552
55.2720,3.6311,7.5475,1.0712,8.444
55.2730,4.1221,7.6838,0.6143,8.741
55.2740,3.8597,6.0835,1.6837,7.399
55.2840,4.1711,4.9509,1.5661,6.661
55.2930,4.6319,3.8517,2.0833,6.374
55.3560,4.4902,2.7509,2.9360,6.029
55.3690,3.7852,1.4304,3.8762,5.603
55.3720,3.2079,-0.1864,4.6705,5.669
55.3740,2.3936,-2.8485,5.6767,6.787
55.3760,0.5519,-5.7942,6.9205,9.043
55.3780,0.3007,-5.8190,6.7922,8.949
55.3800,-0.0711,-5.6994,9.9330,11.452
55.3830,-1.3356,-4.0726,8.2686,9.313
55.3850,-2.3063,-1.9274,7.9797,8.527
55.4200,-3.4527,-0.3081,6.7422,7.581
55.4240,-4.1264,0.3404,4.4775,6.098
55.4270,-5.8797,-0.0740,-4.2546,7.258
55.4300,-8.4854,-1.1422,-16.1326,18.264
55.4340,-8.8670,-0.3543,-15.9658,18.266
55.4500,-8.1604,0.7091,-10.1609,13.051
55.4540,-8.1273,0.7030,-10.2967,13.137
55.4630,-2.9937,2.4795,-0.3128,3.900
55.5170,-1.1218,1.6684,2.3111,3.063
55.5240,0.6890,1.2732,2.6223,2.995
55.5270,2.2679,1.2859,1.3511,2.936
55.5320,1.8228,1.3312,-0.2472,2.271
55.5360,0.4296,1.1617,-1.4835,1.933
55.5400,-0.3194,0.7842,-2.0349,2.204
55.5430,-0.0904,0.1933,-1.9605,1.972
55.5460,0.3836,-1.2287,-1.5828,2.040
55.5550,0.4478,-2.6414,-2.0091,3.349
55.5630,0.1705,-3.1079,-6.2972,7.024
55.6110,-0.4320,-2.6054,-12.9529,13.219
55.6120,-2.1445,-2.4557,-15.2158,15.561
55.6120,-4.0038,-3.1367,-9.4407,10.724
55.6130,-4.7738,-3.9955,-3.4236,7.105
55.6140,-6.2175,-4.2455,0.8526,7.577
55.6640,-8.4067,-4.6075,3.2503,10.123
55.6760,-10.3233,-4.8133,2.4926,11.660
55.6790,-11.4195,-4.5965,-2.0488,12.479
55.6860,-11.6746,-4.6161,-6.2133,14.007
55.6890,-11.3912,-5.5262,-8.0679,15.013
55.6920,-10.6165,-7.1076,-6.1669,14.187
55.6950,-8.5893,-7.8369,-3.4877,12.139
55.6980,-5.4206,-7.5178,-2.2678,9.542
55.7070,-1.2993,-6.7031,-5.4151,8.715
55.7130,1.9656,-6.3550,-9.8860,11.916
55.7220,5.9914,-6.2193,-12.1765,14.928
55.7880,8.1589,-6.5381,-7.5491,12.896
55.7940,8.0588,-6.3452,1.0961,10.315
55.7960,7.0366,-5.6067,3.5100,9.658
55.8010,4.6782,-5.6921,4.2422,8.502
55.8050,4.7378,-6.6576,4.1183,9.150
55.8080,5.6788,-7.8799,3.5924,10.356
55.8100,7.9574,-8.4697,3.4139,12.112
55.8110,7.4229,-6.8704,1.1905,10.184
55.8130,3.7635,-4.6806,-3.8763,7.148
55.8220,1.8693,-3.0021,-4.3860,5.634
55.8330,2.0256,-3.0242,-4.2018,5.559
55.8430,2.3351,0.5211,1.2932,2.720
55.9030,-0.6441,1.2259,9.5544,9.654
55.9080,-0.3757,1.8870,9.2532,9.451
55.9090,2.1298,2.8862,7.4438,8.263
55.9110,1.6273,3.0984,6.5708,7.445
55.9120,0.4668,3.0695,5.4034,6.232
55.9140,-0.0926,3.0310,4.5345,5.455
55.9150,-0.2533,3.4793,4.0339,5.333
55.9250,-0.6751,3.6071,4.8833,6.108
55.9330,0.3110,3.7258,5.2389,6.436
55.9870,2.1092,4.0076,5.1658,6.870
55.9880,4.0045,4.3623,5.9006,8.360
55.9890,5.7263,5.1304,6.2534,9.910
55.9900,6.1883,6.2752,7.1477,11.347
55.9910,6.1822,7.2990,7.7432,12.307
55.9940,5.1170,7.7069,7.9952,12.227
56.0070,4.7656,7.8079,7.5376,11.853
56.0150,3.0662,7.6579,6.5664,10.543
56.0350,1.8841,7.8073,5.8023,9.908
56.0400,0.6988,8.2500,3.4838,8.983
56.0440,0.1842,8.5414,0.1380,8.545
56.0970,-1.3663,7.7092,-5.8655,9.783
56.0980,-4.9860,5.1048,-9.8123,12.133
56.0990,-8.4631,1.4795,-12.7426,15.368
56.0990,-10.1448,-2.7769,-11.1226,15.308
56.1000,-6.0844,-6.0526,-5.6318,10.265
56.1020,-1.4820,-8.8815,-2.2455,9.280
56.1140,0.3894,-11.1355,-2.3569,11.389
56.1220,1.1739,-11.6432,-5.3944,12.886
56.1450,1.2100,-9.5134,-10.4148,14.158
56.1510,3.3883,-6.3931,-8.4413,11.118
56.1530,10.1774,-6.4156,-0.7482,12.054
56.2080,17.1335,-9.0171,-0.6919,19.374
56.2090,12.8995,-9.5613,-1.3503,16.113
56.2100,6.7200,-4.2304,6.1367,10.036
56.2110,6.2076,1.7599,9.9471,11.857
56.2120,4.5890,4.3271,6.6449,9.162
56.2720,3.3080,5.2481,4.5520,7.695
56.2780,2.8302,5.6162,3.7164,7.305
56.2800,2.8778,5.4818,3.5100,7.117
56.2820,3.4433,5.1389,4.1440,7.446
56.2990,3.9389,4.7479,5.3785,8.184
56.3040,4.4839,4.0855,7.1359,9.366
56.3050,3.8176,2.7138,8.2676,9.502
56.3070,1.7057,0.0699,9.1432,9.301
56.3080,0.6617,-2.5167,9.9497,10.284
56.3080,0.1390,-4.9834,10.9214,12.005
56.3300,-0.5351,-6.3395,10.1376,11.969
56.3310,0.8109,-5.6394,7.1672,9.156
56.3330,0.9262,-4.9047,5.1544,7.175
56.3420,-0.5297,-3.9711,3.5542,5.356
56.4090,-1.8819,-2.5597,2.3126,3.930
56.4230,-3.0250,-0.8849,2.0666,3.769
56.4250,-2.7348,0.9359,3.2697,4.364
56.4300,-6.1892,-0.6241,-4.6085,7.742
56.4370,-9.6059,-1.7873,-10.3675,14.246
56.4420,-9.3889,-0.5160,-11.6280,14.954
56.4480,-7.2817,1.2360,-9.0416,11.675
56.4520,-4.7740,2.2731,-5.9472,7.958
56.4550,-2.8239,1.6764,-2.3291,4.026
56.4590,-0.7770,1.0685,-0.2610,1.347
56.4630,1.9665,0.4699,-0.3694,2.055
56.4660,3.3291,-0.0264,-1.7408,3.757
56.4740,1.9864,-0.3362,-3.0148,3.626
56.4820,-0.2125,-0.1365,-3.3141,3.324
